word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_semicolon,char_freq_parenthesis_left,char_freq_bracket_left,char_freq_exclamation,char_freq_dollar,char_freq_hash,capital_run_length_average,capital_run_length_longest,capital_run_length_total,is_spam
-0.3528145,-0.25417313,-0.6377838,-0.04367101,-0.44613993,-0.42756724,0.46834627,-0.18882918,-0.3766298,-0.4830522,-0.3374769,0.79778945,-0.44637054,-0.11037152,-0.284277,-0.33046097,-0.25079134,0.1419844,0.14145753,-0.11666823,-0.4770157,-0.1113632,0.55367917,-0.14013202,-0.3781592,-0.39046812,-0.18249083,-0.16938128,-0.21755993,-0.12848996,-0.3138542,-0.0687362,-0.13003357,-0.21572384,-0.2555247,0.6279374,-0.41116887,-0.108239345,-0.13451844,-0.18470567,-0.07528517,-0.22024345,-0.13081715,-0.094041556,-0.26107106,-0.12696868,-0.069014125,-0.10736438,-0.063667916,-0.2926989,-0.20569395,-0.16779523,0.4338943,0.72982514,0.0070025325,0.1559283,0.06198254,1.0
-0.3352791,-0.121538565,-0.50946647,-0.04367101,-0.54305303,-0.37665072,-0.2957582,-0.24314594,-0.33834323,-0.4336066,-0.22540571,-0.58771443,-0.32786483,-0.18106902,-0.11140373,-0.20270215,-0.35281116,-0.52862096,-0.9141544,-0.20450784,-0.707599,-0.062073063,-0.30175388,-0.25821814,-0.22548182,-0.23962606,-0.23926096,-0.30984625,-0.29779902,-0.30638883,-0.11978492,-0.065631874,-0.16114923,-0.20101403,-0.14093779,-0.21358791,2.8535442,-0.111030035,-0.10539271,-0.26089373,-0.18009692,-0.23313212,-0.18216775,-0.09198951,-0.2842724,0.5674763,-0.081360616,2.5867605,-0.09557461,-0.031627975,-0.089896545,-0.3849024,-0.18792751,-0.008872417,0.036674883,-0.008440632,-0.23754548,0.0
-0.44108677,-0.073467866,-0.534853,-0.04367101,-0.3260265,0.6160275,-0.23791468,-0.25980294,-0.37542263,-0.14495455,-0.263497,0.70909864,0.110337175,0.23553605,-0.15023689,-0.2551689,0.74571204,-0.3575376,-1.0387026,-0.17264,-0.716076,-0.16275576,-0.26093134,-0.17982069,1.8156737,0.31396854,-0.14677674,-0.35349038,0.18191552,0.921784,-0.10501975,-0.09301041,-0.16197227,-0.08229308,-0.15815684,0.64001,-0.059567906,0.014468467,-0.16886729,-0.16756856,-0.025827965,-0.21219087,-0.30956498,0.008752492,-0.27916828,-0.14307639,-0.012047519,-0.19599752,0.38768008,-0.12472241,-0.07727459,-0.3938254,-0.32186368,-0.10628572,0.0035815267,-0.2094401,0.19265166,0.0
-0.44806913,-0.16531733,3.3484862,-0.04367101,1.0998529,-0.4383237,-0.3712983,-0.25553218,-0.25395486,-0.3665536,-0.32437533,1.7470042,-0.30538905,-0.2476529,-0.2231383,-0.2127108,-0.33603603,-0.35341275,1.9731623,-0.104069605,0.14264521,-0.16787101,-0.27666384,-0.18051504,-0.25111187,-0.33660918,-0.29032567,-0.27088585,-0.19902278,-0.20461193,-0.07909264,-0.0871038,-0.26721936,-0.18765602,-0.2712559,-0.30046415,-0.3439953,0.00781269,2.6298685,-0.1599958,-0.13577081,2.2593873,-0.275109,-0.0834604,-0.33656794,-0.23042889,-0.14809369,-0.17215921,-0.12491743,-0.3996679,-0.08744366,-0.27979055,-0.20690018,-0.13812345,-0.1673725,-0.22974418,-0.47027007,0.0
-0.32185847,-0.08863302,3.4291317,-0.04367101,2.682754,-0.27280635,-0.32223386,-0.37416783,-0.27516094,-0.44478568,-0.3624234,-0.67050797,-0.22736031,-0.12983035,-0.11365185,-0.35588655,-0.33229682,-0.3758075,0.28671992,-0.21551207,-0.5801777,-0.2177469,-0.26221338,-0.286683,-0.36947754,-0.26433474,-0.17999674,-0.29585344,-0.10442187,-0.31085384,-0.0859843,-0.10711592,-0.087750345,-0.082171366,-0.07283079,-0.30799207,-0.22398883,-0.26554063,-0.13419287,-0.217346,-0.1461015,4.9127293,-0.21349971,-0.18238631,-0.4197539,-0.2239046,-0.10112705,-0.0645996,-0.07382219,1.8960587,-0.04902867,-0.41713715,-0.20981558,-0.09369946,-0.04653111,-0.25708058,-0.5494517,0.0
0.19949369,-0.09537245,0.13375516,-0.04367101,1.264416,0.23920478,0.288025,2.4160628,2.703017,0.6068243,0.10625896,0.5362814,0.3253308,2.1779342,0.19258296,-0.18763067,-0.29221836,1.7620828,1.1186966,1.0846174,0.7641493,-0.052692235,0.069251366,0.4064299,-0.27336514,-0.32584897,-0.28447318,-0.24550042,-0.1940112,-0.27177313,-0.17259464,-0.1523753,-0.22285745,-0.094692826,-0.2776571,-0.22191146,-0.42372483,-0.10867238,0.030476473,0.08952328,0.0028596134,-0.22333807,-0.11837333,-0.100016855,-0.37262976,-0.09903644,-0.06515277,-0.06114982,-0.08408906,-0.43700704,1.2081027,0.1631204,0.4771564,0.034343746,-0.020096133,0.07095773,1.3317598,1.0
-0.28451124,-0.09845705,-0.58707356,-0.04367101,-0.41471377,-0.42801678,-0.21442752,-0.3672802,-0.2749665,-0.33381084,-0.4321909,0.86926985,-0.3471355,-0.17792346,-0.15670685,-0.2675345,1.1433352,-0.3711816,-0.11706632,-0.09364219,0.5090857,-0.14014342,-0.31166866,-0.32486248,-0.25489756,-0.2733086,-0.03468006,-0.19853042,-0.11591187,-0.1979998,1.4880874,-0.10490179,-0.24196476,-0.20052359,-0.17873044,-0.19409278,-0.4231962,-0.0998329,-0.14163391,5.438343,-0.2331584,-0.18578002,-0.12158285,-0.13016152,-0.25942987,-0.23505038,-0.11007577,-0.01270534,-0.1411749,0.5271848,0.44477093,-0.38510442,-0.3151263,-0.14766413,0.3744546,0.71817374,0.2629074,0.0
-0.36389613,3.4442322,-0.48949757,-0.04367101,-0.46824712,-0.36093125,-0.37959135,-0.3310877,-0.28202906,1.687915,-0.22530292,-0.5588491,-0.32980928,-0.15419236,-0.15742569,-0.22740223,-0.4668558,4.043551,-1.0543784,-0.0941194,-0.75745547,-0.04435673,-0.34693408,-0.14588319,-0.37776968,-0.40767276,-0.27560803,-0.1555464,-0.23766336,-0.26680946,-0.09057743,-0.08122753,-0.14954776,-0.0873398,-0.2839142,-0.2112001,-0.40614069,-0.13031387,-0.19763269,-0.12818801,-0.079529636,-0.13908614,-0.11685741,-0.095438845,-0.258522,-0.16489875,0.042422727,-0.17288074,-0.09500884,-0.4731952,-0.18129967,-0.2904067,-0.33776623,-0.17716424,0.061566547,-0.08206797,-0.17429449,1.0
-0.42525277,-0.17178658,-0.121791214,-0.04367101,-0.4234299,-0.34285805,-0.25354356,0.25896838,-0.3026544,0.038293958,-0.3127039,-0.63363147,-0.2814996,-0.15559494,-0.17618552,-0.23887576,-0.33395764,0.014718547,-0.82809067,-0.16610867,-0.716672,-0.15917486,-0.34894615,-0.17252794,-0.27973756,-0.15081075,-0.22853377,0.5230523,-0.18227802,-0.15121412,-0.10133202,-0.10585532,0.17199546,-0.07699362,0.17182292,-0.31263185,0.07858618,0.04110016,-0.20865922,-0.15338409,-0.11925483,-0.2242932,-0.31410232,-0.117387064,-0.29571488,-0.24692827,-0.14457844,-0.02064802,-0.2618932,0.10688155,-0.19234148,-0.21009858,-0.18671127,-0.12540962,-0.09841677,-0.11284919,-0.12544146,0.0
-0.34264472,0.26758355,0.55117106,-0.04367101,2.9425652,-0.40323693,0.9714753,-0.36573383,-0.32641387,-0.44404548,-0.17276818,0.040795743,1.5196698,-0.31160513,-0.24310105,0.4288279,5.607164,-0.27401906,1.1282241,-0.27662897,0.61536914,-0.055746593,-0.36633134,-0.24448778,-0.38194674,-0.24354927,-0.27164623,-0.077508025,-0.22338583,-0.18420807,-0.23710641,-0.2213024,-0.19422734,-0.24660711,-0.18083711,-0.26833034,-0.3010677,-0.03506824,-0.13555275,-0.2871274,-0.04367094,-0.26550722,-0.17518832,-0.08970803,-0.21791427,-0.12186962,-0.122482084,-0.093393415,-0.13038547,0.348414,-0.21993299,0.8978627,0.84130013,-0.16329288,-0.025469733,0.40898573,-0.05460518,1.0
-0.32360747,-0.22150578,-0.6018618,-0.04367101,-0.53315127,-0.4089539,-0.28667334,-0.16743365,-0.28280458,-0.49010804,-0.2473898,-0.735294,-0.38934597,-0.17292371,-0.2166014,-0.3318482,-0.39901388,-0.36278424,0.22203371,-0.16130523,0.8432322,-0.16968146,-0.13921417,-0.28616515,-0.3072116,-0.30089453,-0.18638518,-0.26280347,-0.13210659,-0.25390664,-0.1530547,-0.13648415,-0.1872033,-0.07593044,-0.18202834,-0.29136539,4.150208,-0.122250766,-0.13487715,-0.2924202,-0.20661837,-0.15306453,-0.15612566,-0.09749779,-0.3065665,6.3474684,-0.0735442,-0.09060113,-0.19456448,0.6480183,-0.16023591,-0.22418746,-0.19741546,-0.1487019,-0.057083372,-0.21359287,-0.40494874,0.0
-0.40183485,-0.15673187,-0.53628564,-0.04367101,-0.444654,-0.43353724,-0.22165315,-0.44564292,-0.37656248,-0.44822532,-0.35084125,-0.6499774,-0.20016731,-0.2362608,-0.125754,-0.34504488,-0.23757166,-0.25239736,0.29846373,-0.115316294,-0.69324833,-0.054900832,-0.3293486,-0.22161782,-0.2735055,-0.3196174,-0.25427076,-0.16735679,-0.1106833,-0.24862191,-0.07704636,-0.1570537,3.4385846,-0.19853014,3.0264864,-0.3512989,-0.28895772,-0.10238787,-0.26820368,-0.14175417,-0.018027188,-0.06988576,-0.31177002,-0.111650735,-0.30095166,-0.08822782,-0.01926801,-0.049325194,-0.062943175,-0.5316881,-0.11383335,0.03163555,-0.3329384,-0.08906494,-0.1273648,-0.11356717,-0.4827102,0.0
-0.3681389,-0.22389217,-0.46976802,-0.04367101,-0.56606275,-0.267867,-0.35249674,-0.35521495,-0.40696877,-0.5089319,-0.355267,-0.6677672,-0.3640744,-0.23760636,-0.19697101,-0.25286174,-0.32811034,-0.3353354,-0.96806103,-0.098100275,-0.57907724,-0.0798179,-0.2548224,-0.23278745,-0.39012823,-0.16224095,7.4063168,-0.29673615,-0.16920978,-0.07929139,-0.19306558,-0.15217052,-0.036458593,-0.18813495,-0.14701663,-0.14797431,-0.33586776,-0.087757915,-0.17569622,-0.14708473,-0.050218415,-0.20461302,-0.22269279,-0.17813946,-0.2361563,-0.20274922,-0.0068527535,-0.17606372,-0.08943346,-0.5297014,-0.113879,-0.36490852,-0.23830928,-0.16339438,-0.041597113,-0.18950745,-0.4466461,0.0
