word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_semicolon,char_freq_parenthesis_left,char_freq_bracket_left,char_freq_exclamation,char_freq_dollar,char_freq_hash,capital_run_length_average,capital_run_length_longest,capital_run_length_total,is_spam
-0.41220218,-0.0845486,-0.60362434,-0.016998148,-0.4814898,-0.34193876,-0.2544432,-0.2861689,-0.26172653,-0.31540048,-0.33260423,-0.6737602,-0.32482305,-0.14127718,-0.2613817,-0.2632798,-0.22949913,-0.30293745,-0.9684628,-0.15694663,-0.6409347,-0.14014328,-0.2978574,-0.18490344,-0.2295519,-0.30879682,5.838008,-0.30165794,-0.15598969,-0.17407234,-0.13970505,-0.14808422,-0.09296007,-0.04693852,-0.14028668,-0.2715751,-0.40128562,0.017762044,-0.17254011,-0.20487612,-0.10803168,-0.15987028,-0.19806443,-0.15279919,-0.32939792,-0.15773107,-0.11998242,-0.037720002,-0.2235789,-0.48070958,-0.20953181,-0.16039322,-0.20454453,-0.07804447,-0.061550654,-0.19623984,-0.5586415,0.0
2.0466976,0.1185422,0.8947777,-0.06887492,-0.55598235,1.7695267,-0.22737417,1.4286283,3.6312613,1.7342542,-0.3562141,-0.18330674,0.8089969,-0.055768386,4.477385,-0.07814413,0.045111634,3.4224687,0.30245888,1.7555412,0.33785695,-0.11710079,3.876475,1.3460629,-0.2803826,-0.2487982,-0.20807925,-0.21021733,-0.21711355,-0.2017638,-0.123446,0.013153021,-0.20720358,-0.0831559,0.07890423,-0.18763292,-0.27117676,-0.0006351821,-0.25785112,-0.033380054,-0.10803168,-0.11636444,-0.19294818,-0.090743825,-0.33793485,-0.22004287,-0.006740989,-0.09827314,0.04905644,-0.40759647,-0.22175448,0.30123737,0.4240279,0.07057299,0.18429664,1.944013,1.3607831,1.0
-0.22625855,-0.24239852,-0.036360905,-0.028482368,0.42608336,-0.34447733,0.41988745,-0.22876658,-0.36901557,-0.022980833,-0.30152896,-0.008844088,-0.39562985,-0.2387234,-0.23434287,1.4967302,-0.35571006,-0.40195817,-0.32189757,-0.2792606,1.4214567,11.487261,-0.39193764,0.8532582,-0.39593166,-0.19654343,-0.27884263,-0.2305151,-0.09155988,-0.30657327,-0.10589632,-0.23039299,-0.14673445,-0.092101514,-0.2843002,-0.07292199,-0.2704855,-0.08455705,-0.18457668,-0.14896065,-0.10803168,-0.21080352,-0.2704665,-0.18821378,-0.2779881,-0.17223316,0.0068922737,-0.1299124,-0.114471465,-0.44710684,-0.10496929,0.066405706,0.20691435,4.1754265,1.1312315,0.9016993,1.5381328,1.0
-0.26877418,-0.18501517,-0.6048677,-0.07663606,-0.5160073,-0.44078413,-0.26881015,-0.28151217,-0.28750366,-0.4449036,-0.24732429,-0.5720291,-0.22066116,-0.16710189,-0.14287774,-0.3801911,-0.36270213,-0.38251373,-0.89338374,-0.17745255,-0.5920479,-0.07682927,-0.32420275,-0.285088,-0.15718563,-0.22914456,1.8851511,-0.11231391,-0.17363673,-0.07497387,-0.06418693,-0.13355125,-0.22188179,-0.24954481,-0.0983495,-0.15660794,-0.2621111,-0.00819595,-0.12943777,-0.1115628,-0.10803168,-0.24811497,-0.2146187,-0.14224516,-0.22982813,-0.14859235,-0.03973665,-0.12065179,-0.20423912,-0.5254115,-0.18982111,0.7375305,-0.28896695,-0.23011245,-0.16221884,-0.27521828,-0.5201035,0.0
-0.28699863,-0.11277215,-0.5408027,0.009356769,1.4237667,-0.31618947,2.6479123,3.1991389,3.7605488,1.7541237,4.991768,0.7207157,-0.26803938,-0.24708787,-0.1273144,-0.23593682,9.980104,-0.41276348,0.33968973,2.013341,2.351735,-0.1556204,-0.3739154,-0.29025042,-0.30068284,-0.225531,-0.17865728,-0.3041102,-0.13011737,-0.2740667,-0.13601568,-0.07329913,-0.10650851,-0.05939869,-0.14781024,-0.19885224,-0.26065254,-0.04487749,-0.26522455,-0.25719643,-0.10803168,-0.20890373,-0.15883766,-0.2459961,-0.37082157,-0.17414354,-0.08649588,-0.050491117,-0.22985332,-0.412919,-0.13246101,0.07587517,-0.22720605,-0.14736511,1.264996,1.0064807,0.18071757,1.0
-0.41554984,-0.088991895,0.050217707,0.016515767,-0.20500651,-0.2513645,-0.33856767,-0.35410702,-0.35523185,-0.34126163,0.8845869,0.4378374,-0.38599604,0.509948,0.8499871,0.81258416,-0.22438592,0.19415382,-0.15931997,-0.2838389,-0.7783065,-0.058437485,-0.3925736,-0.3535272,-0.26213768,-0.3514856,-0.22005436,-0.0636854,-0.22102521,-0.28239968,-0.07137755,-0.21904898,-0.2503716,-0.1880307,-0.26294538,-0.32029608,-0.2791257,0.008289358,-0.27573767,-0.25483575,-0.10803168,-0.21929675,-0.15737101,-0.23912196,-0.18297143,-0.19455418,-0.1483504,-0.17276135,-0.0624448,0.56353647,-0.06479626,0.23928936,-0.32072124,-0.2198946,-0.03101,-0.18945874,-0.13458112,1.0
-0.31637907,-0.17607741,-0.13583031,-0.12500674,-0.16523099,-0.31293234,-0.37282696,0.21555096,-0.13537705,-0.48389852,-0.26840904,-0.459493,-0.325149,-0.2133454,-0.12139701,-0.19087599,-0.41018596,-0.30662292,0.081817314,-0.24290216,-0.26857337,0.0053656376,-0.2415184,-0.16788125,-0.20841396,-0.19854243,-0.29161194,-0.3035851,-0.20462906,-0.21910006,-0.10564298,-0.20300168,-0.07108228,-0.25109354,-0.2557265,-0.19089569,-0.24166925,-0.013329484,-0.2579673,-0.15110129,-0.10803168,-0.21650577,-0.26758528,-0.18208198,-0.20653158,-0.16295494,-0.10569451,-0.18435468,0.21973339,-0.54290545,0.23943293,-0.15580663,-0.26253366,-0.022405393,-0.097407475,-0.2160198,-0.38837078,0.0
-0.26129574,-0.15037595,-0.56430954,-0.033532474,-0.5222095,-0.46402976,-0.25462174,-0.3619426,-0.24220866,-0.4066654,-0.18429081,0.46347338,-0.27105162,-0.2180296,-0.2646767,-0.35991114,-0.32990134,-0.3741801,0.9496621,-0.21154006,1.502179,-0.023788968,-0.37422538,-0.22786263,-0.26845968,-0.24644136,-0.16826642,-0.18769431,-0.20672435,-0.2537855,-0.19853161,-0.20685358,-0.12898201,-0.18782327,-0.2537562,-0.20131567,-0.16860107,-0.050637204,-0.10627021,-0.24718732,-0.10803168,-0.19836172,-0.14533603,-0.08000378,-0.23308326,-0.23091546,-0.11589688,-0.05233656,-0.18055573,-0.48796868,-0.1372936,-0.36999562,-0.341167,-0.17634355,0.04761637,-0.16301079,-0.4944042,0.0
-0.42021385,-0.12767674,-0.5799792,-0.05194579,-0.55929923,-0.29070288,-0.2730579,-0.34130317,-0.37650338,-0.4083837,-0.2525178,-0.60274166,-0.3404149,-0.18551585,-0.12531847,-0.24167207,-0.25472385,-0.27315208,-0.9034585,-0.15498713,-0.5974334,-0.11862125,-0.24201962,-0.1445546,-0.35703212,-0.3537211,-0.28885755,-0.16694215,-0.26414767,-0.23994991,-0.14115684,-0.22946142,-0.040047947,-0.06480282,-0.120129935,-0.20729376,-0.33037055,-0.11662204,-0.14849083,-0.106972545,-0.10803168,-0.15483002,-0.10995957,-0.054012608,-0.2178976,-0.110543475,-0.030720728,-0.13596042,-0.08102334,-0.40803573,-0.19688995,-0.34836623,-0.33141124,-0.04203544,-0.14422333,-0.27760434,-0.61307317,0.0
-0.31349942,-0.11553148,-0.4636557,0.03303495,-0.57777524,-0.44742727,-0.30005306,-0.34995288,-0.31199387,2.468105,-0.36042783,-0.670479,-0.18787557,-0.20781368,-0.12292626,-0.326835,-0.31658608,-0.3487035,-0.91395664,-0.2440669,-0.6701522,-0.048816167,-0.3310602,-0.24496733,-0.34422073,-0.37671286,0.21816434,-0.22377591,-0.15607397,-0.24827896,-0.06450448,-0.12790583,-0.20468733,-0.19305813,-0.22140968,-0.23131563,-0.29498062,-0.10555629,-0.2587098,-0.29430464,-0.10803168,0.00046763918,-0.27119917,-0.092177436,-0.2057591,-0.121059634,-0.005115539,-0.051117297,-0.2575795,-0.5351209,1.9132701,-0.19039612,-0.2952352,-0.19116186,0.011290038,-0.07236584,-0.38643396,0.0
