word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_semicolon,char_freq_parenthesis_left,char_freq_bracket_left,char_freq_exclamation,char_freq_dollar,char_freq_hash,capital_run_length_average,capital_run_length_longest,capital_run_length_total,is_spam
-0.39143395,0.43455914,1.1422957,-0.04367101,-0.40114257,-0.3095081,1.8402885,-0.33864212,-0.37113303,2.5357852,3.4944541,-0.5688582,-0.279091,-0.2508456,-0.07166873,0.8673371,-0.30560672,-0.3675694,1.0270978,-0.21638973,-0.024633298,-0.121845335,2.1740844,-0.14475851,-0.3210674,-0.2451482,-0.3288014,-0.1251501,-0.18860297,-0.2203454,-0.19762015,-0.12380505,-0.08297303,-0.11805603,-0.13460411,-0.30186543,-0.28200978,-0.14920853,-0.25330666,-0.07733198,-0.10803168,-0.22130471,-0.115019895,-0.20707695,-0.3235335,-0.16778462,-0.12081394,-0.12213512,-0.08892204,-0.42143616,-0.16719118,0.28766927,-0.17077152,-0.11694114,0.020680377,-0.11550222,-0.21554938,1.0
-0.13562599,0.1956635,0.56137496,-0.04367101,0.15938787,0.42086694,-0.17921953,-0.28906098,0.0446211,0.28308216,-0.3076246,1.2494285,0.46538243,-0.15938237,-0.098012604,-0.18010727,-0.10953946,-0.3290231,1.2471343,-0.23519805,0.23972207,-0.121845335,-0.3939195,0.1680674,-0.31786528,-0.26194477,-0.308924,-0.16389403,-0.06802528,-0.29607475,-0.19466813,-0.07458782,-0.26741597,-0.12359501,-0.13758582,-0.14142065,-0.32534996,-0.095677644,-0.16193421,-0.085486434,-0.10803168,-0.13939276,-0.2135867,-0.093640596,-0.34327027,-0.19732791,-0.12106348,-0.18175207,2.7289019,-0.30093017,-0.20226909,5.3594923,3.2015805,-0.11694114,0.041534156,0.017532883,0.8742323,1.0
-0.3920828,0.3740715,0.17241772,-0.04367101,0.12016597,-0.39772564,-0.36800224,-0.21170382,-0.21889599,-0.522843,-0.28018987,0.2848349,-0.390685,-0.21426176,-0.13206796,0.02307778,-0.23113224,2.3241515,0.037306767,-0.042262215,0.13729768,-0.121845335,-0.26184678,-0.18356286,-0.38049418,-0.32225978,-0.19646762,-0.23455285,-0.11294077,-0.07584515,-0.25050026,-0.1087424,-0.13835253,-0.2759525,-0.116262734,-0.39048788,-0.30504486,-0.0837963,-0.1329458,-0.084796004,-0.10803168,-0.11160212,-0.29887304,-0.10447949,-0.32593858,-0.325872,-0.04566727,-0.016817968,-0.32191834,-0.36740094,0.033127163,0.5219194,-0.45448852,-0.11694114,-0.014856587,-0.04535003,0.17183614,1.0
-0.40176436,-0.14477359,-0.43801242,-0.04367101,-0.50617766,-0.37625512,-0.33263132,-0.27096847,-0.33429664,-0.2982299,-0.21274443,-0.6588502,-0.23474143,-0.24602152,-0.096883826,-0.37687078,-0.24249482,-0.49239,1.5567412,-0.20762178,-0.745447,-0.121845335,-0.27630135,-0.18824705,-0.20839061,-0.24256389,-0.11567098,-0.21223693,-0.13084805,-0.2905478,-0.16080853,-0.18028119,-0.1013218,-0.115505785,-0.102607936,-0.15939362,-0.24116915,-0.13242875,-0.15520872,-0.29518992,-0.10803168,-0.26396295,-0.2706729,-0.2224798,-0.2875384,-0.2712965,-0.03868044,-0.23217307,-0.21706197,-0.5266637,-0.10585697,-0.26631472,-0.24956279,-0.11694114,-0.11676024,-0.26165697,-0.49452376,0.0
-0.27160668,-0.059168532,-0.48352373,-0.04367101,-0.6138208,-0.34410152,-0.27096197,1.869757,-0.38221836,-0.31115064,-0.36904743,-0.6432241,-0.32886508,-0.16368265,-0.124420404,-0.37991577,-0.26659203,-0.42477965,-0.98736674,-0.20390631,-0.6624575,-0.121845335,-0.2577875,-0.2753192,0.089832515,0.27994344,-0.11326557,0.4064159,0.5053809,-0.20526409,-0.12574987,-0.2075962,-0.10260774,-0.09500037,0.56455487,0.75588095,0.6315283,0.0029577606,-0.121833526,-0.19297881,-0.10803168,-0.14583865,-0.18487424,-0.20643961,-0.23398066,-0.015378551,-0.09147904,-0.058183435,-0.10931252,0.03707407,-0.04042894,-0.39970893,-0.36202228,-0.11694114,-0.1744316,-0.22983353,-0.49222374,0.0
-0.23947547,-0.20204608,1.0970811,-0.04367101,1.8943442,-0.3721155,-0.39031783,-0.25956106,-0.38814935,-0.3393924,-0.21236354,-0.72527397,-0.32970634,-0.101338014,-0.19590189,-0.29886892,-0.3981952,-0.24693294,-0.40634713,-0.17525199,-0.66972,-0.121845335,-0.25311854,-0.19568862,-0.26520917,-0.35189804,0.026101628,-0.22906023,-0.18377654,-0.2267928,-0.31525806,-0.12747134,-0.20808086,-0.16441786,-0.2653429,-0.32164115,-0.24833484,4.192725,-0.1503719,-0.33055237,-0.10803168,-0.2357122,-0.20876157,-0.17569019,-0.26603493,-0.1244611,-0.084440716,-0.120042875,-0.07876525,-0.48743945,-0.0936229,-0.18938203,-0.25929847,-0.11694114,-0.05831577,-0.20782006,-0.4584754,0.0
-0.4008074,-0.14345603,0.43306544,-0.04367101,0.3798353,-0.34797436,1.1123862,-0.13258164,-0.38686976,0.37733942,-0.29086667,-0.59618396,-0.36502668,-0.28657353,-0.26165733,-0.251204,0.90087,-0.3035437,2.2646735,-0.073926635,2.005092,-0.121845335,-0.345,-0.13200426,-0.40197176,-0.3077748,-0.18252307,-0.16175061,-0.23553738,-0.14384611,-0.09083024,-0.1069134,-0.24576816,-0.21230665,-0.2772521,-0.27422252,-0.36510316,-0.07783515,-0.0915482,-0.1233454,-0.10803168,-0.11256946,-0.12175073,-0.13630086,-0.24886045,-0.1605601,-0.10488119,-0.031195266,-0.14944904,-0.26658887,-0.2205337,-0.04096692,-0.3773522,-0.11694114,-0.03932906,-0.16895722,-0.33150637,1.0
-0.34696046,-0.21887882,-0.5795758,-0.04367101,-0.40145186,-0.31615403,-0.28969225,-0.2744359,-0.277946,-0.46107933,-0.3536492,-0.6289202,-0.33562946,-0.09592251,-0.1669468,1.2869273,2.3084865,-0.33870772,-0.44233757,-0.19531286,-0.66009146,-0.121845335,3.3769808,-0.20088212,-0.27720636,-0.35306796,-0.28963497,-0.1594348,-0.20238782,-0.16459781,-0.13110487,-0.06601886,-0.11318309,-0.22873622,-0.22730695,-0.33442304,-0.2494232,-0.022104044,-0.15216735,-0.11442076,-0.10803168,-0.19443889,-0.13086402,-0.08504297,-0.39217123,-0.20930943,-0.003038797,-0.11445574,-0.22642696,-0.40378729,-0.008389301,1.054902,2.478335,-0.11694114,-0.055335253,-0.14820564,-0.21510826,1.0
-0.39573696,-0.20279682,-0.71369,-0.04367101,0.38514698,-0.3558182,-0.38411146,-0.26184893,-0.2556275,-0.4496693,-0.2928602,2.8898077,-0.37029278,2.538399,-0.12492631,-0.25415114,0.73580635,-0.16782516,-0.83256996,-0.33633167,-0.6498988,-0.121845335,-0.3403409,-0.23822239,0.28444427,0.29526922,-0.1854374,-0.21659306,-0.2187998,0.93530744,-0.086181425,-0.13584346,3.379229,-0.17853707,-0.26020783,-0.23757592,-0.26459044,0.023300067,-0.23772445,-0.12879059,-0.10803168,-0.14045772,-0.16390285,4.667761,-0.30718127,-0.1183266,-0.16080214,-0.15147002,-0.1945764,-0.59144986,-0.085928924,-0.38347784,-0.24338062,-0.11694114,-0.024808574,-0.26441666,-0.44379902,0.0
-0.37768897,-0.25234875,0.29931232,-0.04367101,-0.43188423,-0.3520037,-0.188283,-0.07796632,-0.29751933,-0.28416324,-0.32057863,1.0436708,-0.29852855,0.8602447,-0.20761406,-0.2586508,1.2670366,-0.35935766,-0.48642257,-0.030661054,-0.79619014,-0.121845335,-0.36588758,-0.18889838,1.8311366,1.3266164,-0.10802743,0.45862883,2.3310149,0.5356773,0.6858895,0.9518401,-0.08294272,1.043727,0.36409327,2.211225,0.42209253,-0.12436572,-0.27156848,0.8596059,-0.10803168,-0.08078346,1.610471,-0.12255663,0.4544079,-0.1534463,-0.070456065,-0.18345149,-0.2429621,0.14202632,0.35491282,-0.43333983,-0.3565826,-0.11694114,-0.1217206,-0.13633752,-0.20429091,0.0
-0.050846554,-0.19089252,-0.43023694,-0.04367101,0.14570948,0.07476334,-0.054568004,-0.2285239,0.27150396,-0.004109146,1.4276325,-0.14005452,-0.35928538,1.4327158,-0.28321218,0.7902159,0.15494308,-0.3992741,-0.013830294,7.359483,0.7184884,-0.121845335,0.79672277,0.22109202,-0.28551635,-0.3716424,-0.12762584,-0.10305685,-0.18891506,-0.231546,-0.08338407,-0.10534096,-0.22840077,-0.19505122,-0.14998631,-0.33655152,-0.29494935,-0.06303961,-0.14690249,-0.20634411,-0.10803168,-0.15819141,-0.1220257,-0.078915976,-0.21096462,-0.24097423,-0.049023334,-0.08247801,-0.03948327,-0.22978222,-0.2570909,0.047817457,0.29842398,-0.11694114,0.13326596,1.9675318,2.2425776,1.0
-0.2283405,-0.10690211,-0.38331342,-0.04367101,-0.48676404,-0.33827618,-0.4099137,-0.25160226,-0.32111654,-0.4238921,-0.20459643,3.4417236,-0.11594628,-0.16957945,-0.15863658,-0.39328617,-0.36344197,-0.35858098,-0.7859326,-0.2801145,1.2001239,-0.121845335,-0.35781816,-0.3024209,-0.29554072,0.8034244,-0.19437799,-0.17657657,-0.2361191,2.3273356,-0.13186693,-0.15785247,-0.050651856,-0.20278913,-0.073188104,-0.1010265,-0.27194366,-0.0058115977,3.2437403,-0.207694,-0.10803168,2.7281847,-0.16604781,-0.10341253,-0.24492094,-0.14527999,-0.118626155,-0.029037314,-0.1271576,-0.5549034,-0.17286123,-0.20484547,-0.20949887,-0.11694114,-0.18064536,-0.19742155,-0.45420352,0.0
-0.3882796,-0.09523058,-0.61189216,-0.04367101,1.7524025,4.9649577,3.2281036,-0.36373654,-0.3115664,-0.35958612,-0.23349917,-0.70935535,-0.38664,-0.25383514,-0.15678887,-0.20731966,-0.27132568,-0.40233135,-0.97181886,-0.11200335,-0.610249,-0.121845335,-0.33700135,-0.15647766,-0.27603105,-0.30834177,-0.3456864,-0.314973,-0.24359821,-0.26655224,-0.10852079,-0.117141835,-0.21073146,-0.14041641,-0.15457591,-0.041325234,-0.35204658,-0.16518305,-0.14699858,-0.2574177,-0.10803168,-0.14082406,-0.3305091,-0.080460824,-0.3306134,-0.19978678,-0.10322283,-0.04775962,-0.01560954,-0.39770827,-0.18681312,1.4719589,-0.40039912,-0.11694114,0.03723298,0.19954613,-0.1003828,1.0
-0.37593496,-0.21299176,0.10055456,-0.04367101,0.042338613,2.1524951,-0.2917347,-0.36757812,-0.43198106,-0.3758033,-0.2255157,0.0972159,-0.15279004,-0.11318491,-0.22003299,-0.3549072,-0.37159532,-0.13971087,-0.5438347,-0.11457207,-0.32185063,-0.121845335,-0.30735368,-0.2472573,-0.24800768,-0.24537262,-0.1316585,-0.18733208,-0.23658556,-0.25833493,-0.21058704,-0.046260808,0.3632434,-0.050839957,-0.09537843,-0.26792186,0.5350589,-0.03094775,0.78180456,-0.14910966,-0.10803168,-0.11227956,1.430616,-0.14381498,0.0298616,-0.05442381,0.021119349,-0.15899484,-0.24570924,-0.03439041,-0.12646854,0.14644526,-0.34936988,-0.11694114,-0.13005574,-0.23490775,-0.4174415,0.0
1.4952838,-0.13284327,0.6442159,-0.04367101,1.4357525,-0.37266442,1.0811307,-0.22744878,-0.41220513,-0.46836883,-0.26460782,-0.031582724,-0.30852035,-0.21736185,-0.23516142,0.5060511,0.99903375,-0.32654735,-0.3910445,-0.093765184,1.4077603,-0.121845335,1.6592252,-0.173099,-0.34356064,-0.3664718,-0.2162454,-0.21452437,-0.095806696,-0.13932547,-0.17778835,-0.20700954,-0.15504658,-0.17242475,-0.1606972,-0.28763485,-0.43744275,-0.014488041,-0.26906356,-0.22139332,-0.10803168,-0.21231727,-0.14449202,-0.20048915,-0.4128427,-0.23575044,-0.016616365,-0.18447691,0.30584615,-0.460696,-0.07260433,0.15636627,0.7555778,-0.11694114,-0.075681746,-0.12765568,-0.4150423,1.0
1.8888226,-0.16129443,0.8476229,-0.04367101,-0.43372616,-0.33187076,-0.25081292,-0.33331636,-0.39483947,0.9155604,-0.36418372,0.97217834,-0.37963673,-0.073934056,-0.26855633,1.477154,-0.341372,-0.27649933,-0.052787118,-0.060700096,-0.626789,-0.121845335,-0.24814643,-0.22532362,-0.36457574,-0.22504225,-0.16668029,-0.2857482,-0.113222145,-0.24118254,-0.1597861,-0.026873771,-0.14898482,-0.13234386,-0.28662905,-0.23181543,-0.16816561,-0.067005955,-0.13736354,-0.243393,-0.10803168,-0.010476302,-0.1575391,-0.08734836,-0.2320723,1.3965386,0.035491098,-0.13145858,-0.12022701,-0.50389385,-0.07151792,-0.3921179,-0.27805254,-0.11694114,-0.16097331,-0.25720853,-0.47973076,0.0
-0.43780357,-0.09037505,-0.5609123,-0.04367101,-0.5453692,-0.55441314,-0.28233227,-0.28466082,-0.26674002,0.1305994,-0.26016143,-0.5053546,-0.26957396,-0.24806297,-0.17463227,-0.23387575,-0.31177694,-0.23213518,0.40656328,-0.11022261,-0.4246895,-0.121845335,-0.33411607,-0.21135046,-0.27196112,-0.30675212,-0.20742974,-0.19533232,-0.16576181,-0.1532865,-0.06613047,-0.07702772,-0.15374972,-0.13917725,-0.10560926,-0.12763183,-0.30605978,-0.10915644,-0.2411724,-0.1456152,-0.10803168,-0.12072403,-0.18272562,-0.07023761,0.018822173,0.18000112,-0.13781936,-0.07570231,-0.15408975,-0.1827028,-0.18157347,0.12192784,-0.30049467,-0.11694114,-0.15477568,-0.04125917,-0.456763,0.0
